timeDate,time_stamps,station,component,RappMaxMean,RappMaxMedian,AsDec,KurtoSig,KurtoEnv,SkewnessSig,SkewnessEnv,CorPeakNumber,INT1,INT2,INT_RATIO,ES_0,ES_1,ES_2,ES_3,ES_4,KurtoF_0,KurtoF_1,KurtoF_2,KurtoF_3,KurtoF_4,DistDecAmpEnv,env_max_to_duration,RMS,IQR,MeanFFT,MaxFFT,FmaxFFT,FCentroid,Fquart1,Fquart3,MedianFFT,VarFFT,NpeakFFT,MeanPeaksFFT,E1FFT,E2FFT,E3FFT,E4FFT,gamma1,gamma2,gammas,SpecKurtoMaxEnv,SpecKurtoMedianEnv,RatioEnvSpecMaxMean,RatioEnvSpecMaxMedian,DistMaxMean,DistMaxMedian,NbrPeakMax,NbrPeakMean,NbrPeakMedian,RatioNbrPeakMaxMean,RatioNbrPeakMaxMedian,NbrPeakFreqCenter,NbrPeakFreqMax,RatioNbrFreqPeaks,DistQ2Q1,DistQ3Q2,DistQ3Q1
2019-06-21 00:01:00,1561075260.0,1.0,2.0,4.564774477270359,4.925849223595978,0.01694915254237288,3.3148115054586738,4.918953152542314,0.06031496805973067,1.020664697109671,1.0,352.39570352193005,313.271838051755,1.124887911130114,4.490099669838871,4.600082669477037,4.663224356650888,4.530166228363412,4.4948774583227715,4.980100068108352,2.7730403903708627,2.9269336119290053,2.8399004792883185,2.8967495379262496,0.28245539229283917,0.7971168177115145,8.392929483570615,6.681082122393298,0.3723262310875268,0.00037025648049103754,6.642246642246643,18.37606837606838,9.926739926739927,29.65811965811966,0.28958155391414264,0.06165667321323241,3.0,0.9010818207853202,597.789249106414,516.849258488091,273.89099896161883,136.5169989133906,14.073743680445242,16.77832986295172,9.134664296357313,1.6701487077016148,4.799334304617352,9.663606986920415,25.737206742360836,10.578372607684706,11.313225406408115,11.0,29.0,82.0,0.3793103448275862,0.13414634146341464,59.0,3.0,0.05084745762711865,11.703741194489515,16.107860990782225,27.811602185271745
2019-06-21 00:02:00,1561075320.0,1.0,2.0,3.5981605132043186,3.815538690702319,56.142857142857146,2.959190230184184,3.6074928936149857,0.06263471885738,0.734421380215771,1.0,330.73145009113136,342.4424524241459,0.9658015463616951,4.438365539691897,4.537057098508936,4.618754283878356,4.560771171706568,4.517826932018218,3.198800581954233,3.1821026515993487,3.1372183208363658,2.95278506085826,3.154948008477693,0.14994250154064795,0.6054726308888145,8.038693760029965,6.7373509692288245,0.4055645718806996,0.00032823985438988206,6.642246642246643,18.876678876678877,10.781440781440782,30.097680097680097,0.3124302036402494,0.07337175429815136,6.0,0.8948425257637531,594.1028091760231,611.9114898211612,303.21670019880634,151.95960921342476,15.037562330827035,17.504007354358592,8.95890577068045,1.0575664404139742,3.872519923611823,8.886426859137375,22.619606029433875,8.711972825733172,9.399950903613156,7.0,31.0,74.0,0.22580645161290322,0.0945945945945946,57.0,23.0,0.40350877192982454,13.087812793069055,13.431680485880584,26.51949327894964
2019-06-21 00:03:00,1561075380.0,1.0,2.0,3.0470138438575263,3.27154702442667,0.029159519725557463,2.974185043619992,3.584650707626718,0.05135285574827036,0.8091057924923692,1.0,380.2669867881955,357.4260536206243,1.0639039402309904,4.436072351269582,4.547794442198838,4.616598878420058,4.546750109924733,4.510870539959871,2.902967429378038,3.028842208192876,3.1336656878190383,2.886764008067415,2.903881733437285,0.14597995224219193,0.5014507795669263,7.888008665087595,6.593703292514221,0.3967623587931871,0.0003235359621153487,6.898656898656899,19.096459096459096,10.805860805860807,30.586080586080588,0.3247905279816654,0.06832687757981991,5.0,0.9057164689046772,582.095830259518,580.8449228625165,303.7765748375913,158.42026785877678,15.167063256984429,17.795866804456335,9.308762940401039,0.6489337181126595,3.6693286510706784,9.50989669258671,23.52066544424275,9.084600433066788,9.74047716583031,14.0,33.0,78.0,0.42424242424242425,0.1794871794871795,80.0,6.0,0.075,12.966739608298473,14.819390896024267,27.786130504322742
2019-06-21 00:04:00,1561075440.0,1.0,2.0,3.4984730411624154,3.761042749669409,0.35379061371841153,2.9626351517631617,3.2978684685136392,0.004644723717532945,0.7019558035867807,1.0,341.24782778152996,308.60392392335274,1.1057792896576548,4.419779713289482,4.543535998533297,4.615890402729044,4.564313416867092,4.523671566005181,2.888544149733164,2.8903643759485975,2.933118397074267,2.955326780639553,2.922495216554555,0.16906335890497975,0.5827150795893704,7.961855342759968,6.605553459694274,0.40096837882873465,0.0003247664744216289,6.361416361416361,19.133089133089133,11.037851037851038,30.525030525030527,0.3231993105310126,0.07166558234383878,5.0,0.916771568151888,573.5050315670303,607.0801437938192,306.3451043719158,155.434935416573,15.323250184099106,17.79409680733283,9.045876684116315,1.0307664879507072,3.57051753944748,9.047563917668246,23.26315893670295,9.258049959442452,9.952437481191804,22.0,19.0,85.0,1.1578947368421053,0.25882352941176473,84.0,13.0,0.15476190476190477,12.773717194873244,13.55523467853581,26.328951873409054
2019-06-21 00:05:00,1561075500.0,1.0,2.0,3.1770366081327106,3.426448167618259,3.103967168262654,3.0463111704655774,3.5351624071550543,0.02702272655518386,0.7830943663419677,1.0,334.9327402805509,326.9586738017522,1.0243886066274959,4.446871011035841,4.57397927562088,4.64056718550782,4.538780527141173,4.502943852743968,3.1406907650917177,2.955126482933945,2.9461856722050928,2.954345341804787,2.9581508947267334,0.17463797399933406,0.5343695010166832,8.058363655505232,6.709501289541827,0.3705710751290816,0.0003539204869140557,7.301587301587302,18.876678876678877,10.671550671550671,30.17094017094017,0.29150685266654697,0.06321061548895018,5.0,0.8754185214496735,554.8513325003503,540.2076450964228,284.05493663602107,138.74407874735988,14.766574798934448,17.321705284022666,9.05481875323923,-0.11921515082517642,5.065532422468948,9.830031467256797,25.161207711650675,10.416462320687874,11.140466602646912,7.0,20.0,85.0,0.35,0.08235294117647059,81.0,15.0,0.18518518518518517,12.296371277867921,15.000835272654495,27.297206550522418
2019-06-21 00:06:00,1561075560.0,1.0,2.0,3.256632252856072,3.5042516753843747,0.8387986515476555,3.0255970530671283,3.468562092304442,0.010284893562015878,0.7677323777123459,1.0,349.9836532710133,332.40602680974143,1.0528799872552634,4.431462070329575,4.545525113862202,4.618940138475176,4.520391866203609,4.48675877337389,2.7886732132970864,2.8306347523936095,2.9010309953038047,3.0569591815149684,2.961842397507945,0.16988218167198377,0.5251553922316746,7.743555145558169,6.4194927212799575,0.39744076389796895,0.00032421725510792753,6.898656898656899,18.998778998779,10.732600732600732,30.378510378510377,0.31620574126066586,0.0664576412725401,5.0,0.8757497406721049,589.3491368314576,580.0014631953524,304.1982847423383,154.3660495457528,15.034940123197227,17.628484434790426,9.204022976911913,1.0260564177561804,3.4112195302215333,8.302241830565528,19.012139373390543,8.1247148395059,8.746031077032594,18.0,26.0,58.0,0.6923076923076923,0.3103448275862069,70.0,10.0,0.14285714285714285,12.540502453716798,14.684920268676615,27.225422722393407
2019-06-21 00:07:00,1561075620.0,1.0,2.0,3.4291785908020187,3.66046100195929,1.8436018957345972,2.9922280152177936,3.431494686337267,0.008035046702146068,0.7038148206795518,1.0,403.5884369522992,331.46088392316676,1.2176050222742174,4.441718213704384,4.558633427840335,4.625359892573321,4.52357894753243,4.487250406053591,3.004104737665446,2.926945732200369,2.981965386370742,2.9230998457082564,3.0528350572923553,0.21382321144416724,0.560250908088872,7.808319278390901,6.481365083663602,0.3838406091616552,0.00033604251601409245,7.191697191697191,19.047619047619047,10.757020757020758,30.439560439560438,0.30156871756511056,0.06460871707877078,5.0,0.8887717649592755,568.586637353149,555.2351283234732,298.3147366866988,150.0711799179928,14.974299390292535,17.57708637625543,9.204581644389323,-0.10149289621252011,6.35466239287706,8.926686088699904,22.13175625796637,8.608385948281514,9.271234261571875,11.0,29.0,78.0,0.3793103448275862,0.14102564102564102,72.0,3.0,0.041666666666666664,12.649666800641093,15.059552459257715,27.70921925989881
2019-06-21 00:08:00,1561075680.0,1.0,2.0,3.062760455344522,3.2917423348011496,0.1113169105389887,3.0583727014318933,3.4755800572925017,0.02466737829572918,0.7852783115081996,1.0,333.4815609913595,292.9936637304637,1.138186938056593,4.464963116896163,4.575497681573225,4.6488530955479765,4.560068039157648,4.522220326751768,3.05688557351384,3.110135766074481,3.225122498162457,2.9284622532041302,2.947830598125666,0.1481515696161429,0.5279141946971305,8.30321772926506,6.83952972678278,0.3765531602549741,0.0003568665905400581,6.654456654456655,18.71794871794872,10.561660561660561,29.93894993894994,0.28228678316413147,0.06670766944518465,6.0,0.8547944522959297,573.0763360433174,552.6260578375106,274.4891657316257,142.16715652198354,14.618619402351024,17.13192703923124,8.933022492233444,0.40131333500545274,4.5600037567626535,9.075910555035598,24.415038821267743,10.302508038240052,11.091544133199188,9.0,13.0,96.0,0.6923076923076923,0.09375,82.0,10.0,0.12195121951219512,12.012543975864755,14.86520684162734,26.8777508174921
2019-06-21 00:09:00,1561075740.0,1.0,2.0,3.549983485418488,3.7810747053427423,21.900763358778626,3.0128410871769753,3.652011839379846,0.028721257659763435,0.7783330402994352,1.0,312.15566417227694,321.7190387068953,0.9702741417696106,4.4245926660725425,4.540360960263825,4.617620296094567,4.54153843270619,4.50267805089458,3.1512378501155567,2.899106670386641,2.9861376489549496,2.8859191742500347,2.869251930795108,0.16077219698641718,0.5826748370619496,7.842504021452735,6.498783852838977,0.3953132858611531,0.00032655243296163776,6.3247863247863245,18.864468864468865,10.72039072039072,30.207570207570207,0.30624953967681073,0.0682296223887215,5.0,0.888278940107153,587.4794014282819,585.931067361742,295.518618995883,150.27042712312203,14.91748075618113,17.43130523880831,9.01771424572057,0.2849108506457494,3.5386871142760983,8.743811167970382,22.04297140739694,8.479831612377073,9.141634433844217,9.0,20.0,45.0,0.45,0.2,80.0,13.0,0.1625,12.450855368818361,13.896455962937049,26.347311331755414
2019-06-21 00:10:00,1561075800.0,1.0,2.0,3.134646277874715,3.322309643368859,1.768804799261652,2.860190316928904,3.250089172320303,0.04715825280618527,0.6465729303920599,1.0,341.54117658396586,310.26700033292997,1.1007976233936492,4.414280180524415,4.510498433095685,4.595386993050873,4.53820642615874,4.50314335970762,3.0898599464569214,2.780231349173195,2.8151914010172923,2.953544795960213,2.9432399640510853,0.17616901513617755,0.5068994556155008,7.709201656492714,6.5300017612337085,0.4234148241358916,0.0003072601898212379,6.312576312576312,19.426129426129428,11.086691086691086,31.11111111111111,0.35760629310556363,0.06936216710306516,7.0,0.8813953239120093,598.7027778081019,626.4750914220559,332.4970324437732,176.62839495812824,15.65865183213735,18.320840462642348,9.511036644735142,2.5347553157924834,3.5993275481069675,7.772015049478094,17.4372236222797,6.9472824540030045,7.545675616764053,24.0,29.0,54.0,0.8275862068965517,0.4444444444444444,80.0,31.0,0.3875,13.141733364428633,14.547141630816101,27.68887499524473
